25%Customer#000000025%kBSktmaKkjm28%JAPAN    8%JAPAN          %
38%Customer#000000038%RVmMVNRVUSaS%JAPAN    7%JAPAN          %
51%Customer#000000051%y90vmRI%JAPAN    7%JAPAN          %
60%Customer#000000060%mtCNJIveoJ 1%JAPAN    0%JAPAN          %
68%Customer#000000068%DSqIPPo9G3xa%JAPAN    0%JAPAN          %
98%Customer#000000098%UtIJM4d8Bxn%JAPAN    8%JAPAN          %
113%Customer#000000113%NQcFV7p3iwO2VT LFQ%JAPAN    5%JAPAN          %
120%Customer#000000120%tpdDQ00rm%JAPAN    1%JAPAN          %
168%Customer#000000168%lnOfVB6SUbT0CQ7w5pofnUQz%JAPAN    1%JAPAN          %
205%Customer#000000205%Ic7aplPrDJMpexX1fi%JAPAN    8%JAPAN          %
245%Customer#000000245%jzMlidTH7kc7sqN2b%JAPAN    3%JAPAN          %
258%Customer#000000258%U5PqnNGSA2Nsa2%JAPAN    6%JAPAN          %
261%Customer#000000261%O3G5IT%JAPAN    7%JAPAN          %
320%Customer#000000320%CcS 49%JAPAN    8%JAPAN          %
370%Customer#000000370%DtqbDO%JAPAN    8%JAPAN          %
416%Customer#000000416%METjTHUz2J%JAPAN    0%JAPAN          %
466%Customer#000000466%2iZOS11QDMLmxVonaudLW0%JAPAN    4%JAPAN          %
469%Customer#000000469%i4c6ff%JAPAN    1%JAPAN          %
472%Customer#000000472%K4KLD E7qmduReACST2vt%JAPAN    5%JAPAN          %
496%Customer#000000496%3SC2fGjEMU2%JAPAN    0%JAPAN          %
522%Customer#000000522%LbsWlyqkBHxQ6W2qRh0Ll8Df%JAPAN    5%JAPAN          %
536%Customer#000000536%ILSb8danwA%JAPAN    2%JAPAN          %
563%Customer#000000563%Z98oZLTO5N1HYXjy%JAPAN    4%JAPAN          %
600%Customer#000000600%gcy5Hco0mx1,i%JAPAN    6%JAPAN          %
629%Customer#000000629%gM3kJ43ZElb,oA0UyQ4rA%JAPAN    8%JAPAN          %
680%Customer#000000680%8xcdym5iiS89YayitFZF9V%JAPAN    0%JAPAN          %
716%Customer#000000716%IP3BenO5RH1UOI%JAPAN    1%JAPAN          %
717%Customer#000000717%8A4IZPrQdJOmub%JAPAN    3%JAPAN          %
741%Customer#000000741%IIbqcbxhVKjQxeLx%JAPAN    7%JAPAN          %
742%Customer#000000742%ZA9cPaGlGyfmU8ze5,bQYfS%JAPAN    9%JAPAN          %
799%Customer#000000799%g5GSFI4Mi28aaleh%JAPAN    5%JAPAN          %
806%Customer#000000806%m7eUYoxHEYq%JAPAN    5%JAPAN          %
815%Customer#000000815%8EB7lwyXP,s4a6EGHmZfhPK%JAPAN    3%JAPAN          %
819%Customer#000000819%PxKXsotrAj7Q1eaemy2F%JAPAN    8%JAPAN          %
836%Customer#000000836%AQtsXz3zvnQfWJtj V8e%JAPAN    4%JAPAN          %
860%Customer#000000860%z,kym JXRgxiD5%JAPAN    4%JAPAN          %
864%Customer#000000864%GgO6gzLx,EudlVE q7o%JAPAN    1%JAPAN          %
886%Customer#000000886%bc7kPlbhHdcnTi%JAPAN    9%JAPAN          %
888%Customer#000000888%YwFhB05S%JAPAN    4%JAPAN          %
901%Customer#000000901%b6t3ySW2eU%JAPAN    3%JAPAN          %
908%Customer#000000908%mQVPOKeg6e Qdgc%JAPAN    3%JAPAN          %
934%Customer#000000934%7eqloc2LouErfJQwtCm2%JAPAN    7%JAPAN          %
938%Customer#000000938%w AR8Y m4St36%JAPAN    3%JAPAN          %
961%Customer#000000961%W0SZ2oflx9aWTggtwSk3%JAPAN    1%JAPAN          %
964%Customer#000000964%2DpdvfAw4TuXl8DV,YV%JAPAN    8%JAPAN          %
1006%Customer#000001006%bWUBQGOzQW%JAPAN    1%JAPAN          %
1009%Customer#000001009%P4cd3 Y5uX0QGK2%JAPAN    6%JAPAN          %
1080%Customer#000001080%3xu0K ZWdBE%JAPAN    8%JAPAN          %
1081%Customer#000001081%Nkk9H2MuT2rdwnZI%JAPAN    0%JAPAN          %
1100%Customer#000001100%ck3H01wHq%JAPAN    6%JAPAN          %
1113%Customer#000001113%Ifyg10Q9%JAPAN    4%JAPAN          %
1146%Customer#000001146%o9p2wm,Ipk noXIcdlzbkA%JAPAN    3%JAPAN          %
1152%Customer#000001152%b9ElFS1G%JAPAN    8%JAPAN          %
1217%Customer#000001217%ONGW2pTFE7%JAPAN    8%JAPAN          %
1228%Customer#000001228%M501eVBHZDJwwPDMzM5%JAPAN    5%JAPAN          %
1252%Customer#000001252%yYc6nquQQt4W%JAPAN    3%JAPAN          %
1273%Customer#000001273%V9KF9bNi5RFlS7%JAPAN    2%JAPAN          %
1286%Customer#000001286%mbXQlxJ9e8h%JAPAN    2%JAPAN          %
1293%Customer#000001293%nTRNpfodFVv3pvyE8zHx%JAPAN    7%JAPAN          %
1306%Customer#000001306%039liBqOVIFigk%JAPAN    0%JAPAN          %
1327%Customer#000001327%gp5epvHF%JAPAN    5%JAPAN          %
1376%Customer#000001376%6xzJnEyaM2F2f7YZw%JAPAN    5%JAPAN          %
1403%Customer#000001403%1AFS,XKyeOYxu7L%JAPAN    4%JAPAN          %
1404%Customer#000001404%CicVIYtHMcooJkek%JAPAN    2%JAPAN          %
1421%Customer#000001421%buRy1S%JAPAN    1%JAPAN          %
1468%Customer#000001468%rbmNZ zlunpRLJvDzuuM%JAPAN    3%JAPAN          %
1481%Customer#000001481%6BT6E,5tTee5hwbsVOA6AsS%JAPAN    4%JAPAN          %
1515%Customer#000001515%b8r68kh,YecYtNT8iOodlet%JAPAN    2%JAPAN          %
1618%Customer#000001618%NLm6RLcD3,Wl%JAPAN    6%JAPAN          %
1641%Customer#000001641%47Vn3mNk%JAPAN    0%JAPAN          %
1657%Customer#000001657%f88PBMFG2%JAPAN    4%JAPAN          %
1664%Customer#000001664%g4 y 1krILyRBvE9OYjGEs4a%JAPAN    3%JAPAN          %
1686%Customer#000001686%n29Y4vOcgksW iFPcRvPH%JAPAN    3%JAPAN          %
1691%Customer#000001691%qwQH1lfhnAtwhL1h%JAPAN    8%JAPAN          %
1693%Customer#000001693%HRHTvyxg%JAPAN    3%JAPAN          %
1715%Customer#000001715%8dvLzyX%JAPAN    7%JAPAN          %
1739%Customer#000001739%GJKQS4kd93cLh7Cz%JAPAN    2%JAPAN          %
1767%Customer#000001767%ONAjBZ02Fy%JAPAN    7%JAPAN          %
1857%Customer#000001857%XpcK6oEKyj19te9Q%JAPAN    0%JAPAN          %
1894%Customer#000001894%40gidHQ0D%JAPAN    6%JAPAN          %
1895%Customer#000001895%cqwW5Nk,Wd4%JAPAN    3%JAPAN          %
1928%Customer#000001928%pM,Ywb%JAPAN    7%JAPAN          %
1971%Customer#000001971%o1zLyWc,XVdmuUAGYpgoYoji%JAPAN    6%JAPAN          %
1982%Customer#000001982%FB8XsYqwSOTR%JAPAN    1%JAPAN          %
2049%Customer#000002049%,7aqoMB%JAPAN    6%JAPAN          %
2071%Customer#000002071%0LVEBjvk3aweEUIFjw%JAPAN    5%JAPAN          %
2074%Customer#000002074%H7Kj5IZbW1nv,6u5i7bZVxwA%JAPAN    1%JAPAN          %
2100%Customer#000002100%EbBD6UcY2fV%JAPAN    1%JAPAN          %
2114%Customer#000002114%X8GxHdzW%JAPAN    0%JAPAN          %
2141%Customer#000002141%4Jqqkk6SuA5WrnbFTUASY%JAPAN    6%JAPAN          %
2170%Customer#000002170%T2dbG0sMebmuNoked,J%JAPAN    7%JAPAN          %
2171%Customer#000002171%acywZEpFNhv2Ps%JAPAN    0%JAPAN          %
2204%Customer#000002204%HrF uyZd3J%JAPAN    8%JAPAN          %
